"geneID","PH6WC_XY335","PH4CVvsXY335","PH4CVvsPH6WC","RIL335"
"Zm00001d004506",0,0,0,1
"Zm00001d004513",1,1,0,0
"Zm00001d004517",1,0,0,1
"Zm00001d004523",0,0,0,1
"Zm00001d004524",0,0,0,1
"Zm00001d004525",1,0,0,1
"Zm00001d004526",1,0,1,0
"Zm00001d004543",1,1,0,1
"Zm00001d004547",1,0,0,0
"Zm00001d004551",1,0,0,0
"Zm00001d004552",0,0,0,1
"Zm00001d004559",0,0,0,1
"Zm00001d004560",1,0,0,1
"Zm00001d004564",0,0,0,1
"Zm00001d004573",0,0,0,1
"Zm00001d004583",0,0,0,1
"Zm00001d004586",1,1,0,0
"Zm00001d004587",0,0,0,1
"Zm00001d004595",0,0,0,1
"Zm00001d004616",0,0,0,1
"Zm00001d004623",0,0,0,1
"Zm00001d004624",0,0,0,1
"Zm00001d004633",0,0,0,1
"Zm00001d004635",0,0,0,1
"Zm00001d004650",0,0,1,1
"Zm00001d004655",0,1,0,0
"Zm00001d004659",0,0,0,1
"Zm00001d004667",0,1,0,0
"Zm00001d004669",0,0,0,1
"Zm00001d004687",0,0,0,1
"Zm00001d004689",0,0,0,1
"Zm00001d004690",0,0,0,1
"Zm00001d004698",0,0,0,1
"Zm00001d004702",0,0,0,1
"Zm00001d004707",1,0,1,0
"Zm00001d004709",0,0,0,1
"Zm00001d004716",0,0,0,1
"Zm00001d004727",0,1,0,0
"Zm00001d004731",1,0,0,0
"Zm00001d004737",0,0,0,1
"Zm00001d004738",0,0,1,1
"Zm00001d004739",0,0,0,1
"Zm00001d004751",0,1,0,0
"Zm00001d004753",0,0,0,1
"Zm00001d004762",0,0,0,1
"Zm00001d004768",1,0,1,0
"Zm00001d004771",0,0,0,1
"Zm00001d004773",0,0,0,1
"Zm00001d004775",0,0,0,1
"Zm00001d004782",0,1,0,1
"Zm00001d004790",0,0,0,1
"Zm00001d004810",0,0,0,1
"Zm00001d004817",0,0,0,1
"Zm00001d004822",0,1,1,0
"Zm00001d004841",0,1,0,0
"Zm00001d004843",1,0,0,0
"Zm00001d004852",0,0,1,0
"Zm00001d004857",1,1,1,0
"Zm00001d004865",0,0,0,1
"Zm00001d004866",0,0,0,1
"Zm00001d004868",0,1,0,0
"Zm00001d004875",0,0,0,1
"Zm00001d004877",0,0,1,0
"Zm00001d004882",0,0,0,1
"Zm00001d004890",1,0,0,0
"Zm00001d004891",0,0,0,1
"Zm00001d004898",0,0,0,1
"Zm00001d004903",1,0,1,0
"Zm00001d004906",0,0,1,0
"Zm00001d004909",1,1,0,1
"Zm00001d004910",0,0,1,0
"Zm00001d004916",0,0,0,1
"Zm00001d004918",0,0,1,0
"Zm00001d004921",0,0,0,1
"Zm00001d004925",0,1,0,0
"Zm00001d004926",0,0,0,1
"Zm00001d004936",0,0,0,1
"Zm00001d004955",0,0,0,1
"Zm00001d004959",0,0,0,1
"Zm00001d004972",1,0,1,0
"Zm00001d004976",0,0,0,1
"Zm00001d004979",0,0,0,1
"Zm00001d004982",0,0,0,1
"Zm00001d004999",0,0,0,1
"Zm00001d005001",0,1,1,1
"Zm00001d005002",0,1,0,0
"Zm00001d005003",0,0,0,1
"Zm00001d005006",0,0,0,1
"Zm00001d005008",0,0,0,1
"Zm00001d005013",0,0,0,1
"Zm00001d005018",1,1,1,0
"Zm00001d005027",0,1,1,0
"Zm00001d005028",0,0,0,1
"Zm00001d005036",1,0,1,1
"Zm00001d005037",0,0,1,0
"Zm00001d005039",1,0,0,0
"Zm00001d005051",1,1,1,0
"Zm00001d005052",0,0,0,1
"Zm00001d005057",0,0,0,1
"Zm00001d005059",0,1,1,1
"Zm00001d005062",0,1,0,0
"Zm00001d005065",0,0,0,1
"Zm00001d005081",1,1,0,0
"Zm00001d005083",1,0,1,0
"Zm00001d005085",0,0,1,1
"Zm00001d005087",0,0,1,0
"Zm00001d005089",0,1,0,0
"Zm00001d005090",0,0,0,1
"Zm00001d005092",1,1,1,0
"Zm00001d005094",1,1,1,0
"Zm00001d005099",0,1,0,0
"Zm00001d005105",0,0,0,1
"Zm00001d005106",0,0,0,1
"Zm00001d005114",1,1,0,1
"Zm00001d005118",0,0,0,1
"Zm00001d005137",0,0,0,1
"Zm00001d005140",1,1,1,0
"Zm00001d005146",0,0,0,1
"Zm00001d005148",0,0,0,1
"Zm00001d005151",0,0,0,1
"Zm00001d005154",0,1,1,0
"Zm00001d005157",0,0,0,1
"Zm00001d005158",1,1,0,1
"Zm00001d005164",0,0,0,1
"Zm00001d005169",0,0,1,0
"Zm00001d005174",0,1,1,0
"Zm00001d005188",0,1,0,0
"Zm00001d005190",0,0,1,0
"Zm00001d005195",1,1,1,0
"Zm00001d005196",0,1,0,0
"Zm00001d005200",1,0,0,0
"Zm00001d005212",1,1,1,0
"Zm00001d005228",0,1,0,0
"Zm00001d005231",0,1,0,0
"Zm00001d005241",0,0,0,1
"Zm00001d005244",1,0,1,1
"Zm00001d005248",1,0,0,0
"Zm00001d005250",0,0,0,1
"Zm00001d005265",0,0,0,1
"Zm00001d005286",0,0,0,1
"Zm00001d005302",0,1,1,0
"Zm00001d005306",1,1,0,0
"Zm00001d005308",0,1,1,0
"Zm00001d005312",0,0,0,1
"Zm00001d005317",0,0,0,1
"Zm00001d005323",0,0,0,1
"Zm00001d005338",0,1,0,0
"Zm00001d005343",0,1,0,0
"Zm00001d005346",0,1,0,0
"Zm00001d005359",0,1,0,0
"Zm00001d005361",0,0,0,1
"Zm00001d005370",0,0,0,1
"Zm00001d005383",0,0,0,1
"Zm00001d005392",0,1,0,0
"Zm00001d005393",1,0,1,1
"Zm00001d005396",1,0,0,0
"Zm00001d005399",0,0,0,1
"Zm00001d005403",0,0,0,1
"Zm00001d005406",0,0,0,1
"Zm00001d005407",0,0,0,1
"Zm00001d005410",1,0,1,1
"Zm00001d005423",0,0,1,0
"Zm00001d005424",1,0,1,0
"Zm00001d005426",1,1,0,1
"Zm00001d005431",0,1,1,1
"Zm00001d005439",0,0,0,1
"Zm00001d005451",0,0,0,1
"Zm00001d005454",0,0,0,1
"Zm00001d005456",1,0,1,0
"Zm00001d005457",0,0,0,1
"Zm00001d005459",1,0,0,0
"Zm00001d005460",0,1,0,1
"Zm00001d005464",0,0,0,1
"Zm00001d005465",1,1,0,1
"Zm00001d005466",1,0,0,0
"Zm00001d005468",0,0,0,1
"Zm00001d005470",0,1,0,0
"Zm00001d005473",0,0,0,1
"Zm00001d005478",0,1,1,0
"Zm00001d005479",0,1,1,1
"Zm00001d005480",0,1,0,0
"Zm00001d005481",0,1,0,0
"Zm00001d005485",1,0,0,0
"Zm00001d005489",0,0,0,1
"Zm00001d005495",1,0,0,0
"Zm00001d005498",0,0,0,1
"Zm00001d005499",0,1,1,0
"Zm00001d005501",0,1,0,0
"Zm00001d005513",0,0,0,1
"Zm00001d005528",0,0,0,1
"Zm00001d005532",1,0,0,1
"Zm00001d005535",0,0,0,1
"Zm00001d005539",0,0,0,1
"Zm00001d005542",1,1,0,0
"Zm00001d005544",1,1,1,0
"Zm00001d005546",0,0,0,1
"Zm00001d005547",0,1,0,0
"Zm00001d005558",1,0,0,1
"Zm00001d005578",0,0,1,0
"Zm00001d005579",0,0,0,1
"Zm00001d005583",0,1,1,0
"Zm00001d005593",0,0,0,1
"Zm00001d005594",0,1,0,0
"Zm00001d005600",0,0,0,1
"Zm00001d005602",0,0,0,1
"Zm00001d005609",1,0,0,0
"Zm00001d005620",0,0,0,1
"Zm00001d005622",0,0,1,0
"Zm00001d005624",1,0,0,0
"Zm00001d005627",0,0,0,1
"Zm00001d005628",0,0,0,1
"Zm00001d005638",1,0,0,0
"Zm00001d005642",0,1,0,0
"Zm00001d005645",1,0,0,0
"Zm00001d005648",0,0,0,1
"Zm00001d005653",0,0,0,1
"Zm00001d005654",0,0,1,1
"Zm00001d005657",0,1,0,0
"Zm00001d005658",1,0,1,1
"Zm00001d005661",0,0,0,1
"Zm00001d005663",0,1,1,0
"Zm00001d005674",1,0,1,0
"Zm00001d005684",0,1,0,0
"Zm00001d005692",1,0,1,1
"Zm00001d005696",0,0,0,1
"Zm00001d005705",0,0,0,1
"Zm00001d005711",0,0,0,1
"Zm00001d005713",1,0,0,1
"Zm00001d005714",0,0,0,1
"Zm00001d005715",0,0,0,1
"Zm00001d005726",1,0,1,1
"Zm00001d005727",1,1,1,0
"Zm00001d005732",0,0,0,1
"Zm00001d005749",0,1,0,1
"Zm00001d005756",0,0,0,1
"Zm00001d005757",0,0,0,1
"Zm00001d005762",0,0,0,1
"Zm00001d005764",1,1,1,0
"Zm00001d005766",0,0,0,1
"Zm00001d005773",0,0,0,1
"Zm00001d005775",1,0,0,1
"Zm00001d005776",1,0,1,1
"Zm00001d005780",0,1,0,1
"Zm00001d005782",0,1,0,0
"Zm00001d005784",0,0,0,1
"Zm00001d005785",0,1,1,0
"Zm00001d005790",0,1,0,0
"Zm00001d005792",0,1,1,1
"Zm00001d005795",0,0,1,1
"Zm00001d005798",1,0,0,0
"Zm00001d005805",0,0,1,0
"Zm00001d005807",0,1,0,0
"Zm00001d005811",0,0,0,1
"Zm00001d005813",0,0,0,1
"Zm00001d005814",1,0,0,0
"Zm00001d005818",0,1,0,0
"Zm00001d005822",0,1,1,0
"Zm00001d005823",0,1,1,1
"Zm00001d005824",0,0,0,1
"Zm00001d005826",0,1,1,1
"Zm00001d005833",0,0,0,1
"Zm00001d005837",1,1,0,0
"Zm00001d005841",1,1,1,0
"Zm00001d005844",0,1,0,1
"Zm00001d005847",0,0,1,0
"Zm00001d005860",1,1,1,0
"Zm00001d005864",1,1,0,0
"Zm00001d005865",1,1,0,0
"Zm00001d005866",0,1,0,0
"Zm00001d005869",0,0,0,1
"Zm00001d005875",0,0,0,1
"Zm00001d005888",0,1,1,1
"Zm00001d005889",0,1,0,1
"Zm00001d005890",0,0,0,1
"Zm00001d005892",1,0,0,1
"Zm00001d005895",0,0,0,1
"Zm00001d005901",0,0,1,0
"Zm00001d005908",0,0,0,1
"Zm00001d005911",0,0,1,1
"Zm00001d005917",0,0,0,1
"Zm00001d005919",0,0,1,0
"Zm00001d005924",1,0,1,0
"Zm00001d005926",0,1,0,0
"Zm00001d005928",1,1,0,1
"Zm00001d005932",1,0,1,1
"Zm00001d005933",0,0,1,0
"Zm00001d005934",0,0,0,1
"Zm00001d005940",0,0,0,1
"Zm00001d005944",0,1,0,0
"Zm00001d005945",1,0,1,0
"Zm00001d005950",0,0,0,1
"Zm00001d005958",1,1,1,0
"Zm00001d005961",0,1,0,0
"Zm00001d005962",0,0,0,1
"Zm00001d005969",0,0,0,1
"Zm00001d005971",0,0,0,1
"Zm00001d005972",1,0,1,0
"Zm00001d005977",0,0,0,1
"Zm00001d005981",1,0,0,0
"Zm00001d005995",0,0,0,1
"Zm00001d005996",1,0,0,0
"Zm00001d006001",0,0,0,1
"Zm00001d006002",1,0,0,0
"Zm00001d006010",0,0,0,1
"Zm00001d006016",0,0,0,1
"Zm00001d006017",0,0,1,1
"Zm00001d006019",0,0,0,1
"Zm00001d006020",0,0,0,1
"Zm00001d006022",1,0,0,0
"Zm00001d006028",0,0,0,1
"Zm00001d006031",1,0,0,0
"Zm00001d006043",1,1,1,1
"Zm00001d006049",1,1,0,0
"Zm00001d006050",0,0,0,1
"Zm00001d006052",0,0,1,1
"Zm00001d006054",1,0,1,0
"Zm00001d006057",0,1,0,0
"Zm00001d006064",1,0,0,0
"Zm00001d006069",0,1,0,0
"Zm00001d006070",0,0,0,1
"Zm00001d006071",0,0,0,1
"Zm00001d006080",0,0,0,1
"Zm00001d006084",0,1,0,0
"Zm00001d006088",1,1,1,0
"Zm00001d006097",0,0,0,1
"Zm00001d006102",0,0,0,1
"Zm00001d006106",0,0,0,1
"Zm00001d006109",0,0,0,1
"Zm00001d006112",1,0,0,0
"Zm00001d006117",0,1,0,0
"Zm00001d006118",0,1,0,1
"Zm00001d006124",0,1,0,0
"Zm00001d006126",1,1,0,0
"Zm00001d006130",1,1,1,0
"Zm00001d006132",0,1,0,0
"Zm00001d006137",1,0,1,0
"Zm00001d006142",1,1,1,1
"Zm00001d006145",0,0,1,0
"Zm00001d006147",1,1,1,0
"Zm00001d006153",1,1,1,0
"Zm00001d006158",0,1,1,0
"Zm00001d006162",0,1,0,0
"Zm00001d006169",1,1,1,0
"Zm00001d006170",0,0,0,1
"Zm00001d006172",1,0,1,0
"Zm00001d006175",0,0,0,1
"Zm00001d006180",1,0,0,0
"Zm00001d006181",0,0,0,1
"Zm00001d006182",1,1,1,0
"Zm00001d006184",1,1,1,0
"Zm00001d006198",0,1,0,0
"Zm00001d006205",0,1,0,0
"Zm00001d006207",0,0,0,1
"Zm00001d006210",0,0,0,1
"Zm00001d006211",0,0,0,1
"Zm00001d006212",0,0,0,1
"Zm00001d006214",0,0,0,1
"Zm00001d006215",1,0,1,0
"Zm00001d006217",1,0,0,1
"Zm00001d006220",0,0,0,1
"Zm00001d006221",1,0,0,0
"Zm00001d006233",0,0,0,1
"Zm00001d006242",0,1,0,0
"Zm00001d006243",0,1,0,0
"Zm00001d006244",0,0,0,1
"Zm00001d006250",0,0,0,1
"Zm00001d006255",0,0,0,1
"Zm00001d006256",0,0,0,1
"Zm00001d006268",0,1,0,0
"Zm00001d006269",1,0,1,1
"Zm00001d006270",0,0,0,1
"Zm00001d006274",0,0,0,1
"Zm00001d006286",1,0,0,1
"Zm00001d006287",0,1,0,0
"Zm00001d006288",0,0,1,1
"Zm00001d006291",0,1,1,0
"Zm00001d006293",1,0,0,0
"Zm00001d006297",0,1,0,1
"Zm00001d006306",0,0,1,0
"Zm00001d006308",1,0,0,0
"Zm00001d006311",1,0,1,0
"Zm00001d006329",1,0,0,0
"Zm00001d006332",0,0,0,1
"Zm00001d006335",0,0,0,1
"Zm00001d006340",1,0,0,1
"Zm00001d006347",1,0,0,0
"Zm00001d006350",0,0,0,1
"Zm00001d006351",0,1,1,0
"Zm00001d006354",0,0,0,1
"Zm00001d006360",1,0,1,0
"Zm00001d006361",0,0,0,1
"Zm00001d006370",0,1,0,0
"Zm00001d006372",1,0,0,1
"Zm00001d006374",0,1,0,0
"Zm00001d006377",0,1,0,0
"Zm00001d006382",0,0,0,1
"Zm00001d006384",0,0,0,1
"Zm00001d006386",0,0,0,1
"Zm00001d006387",1,1,1,1
"Zm00001d006388",0,1,0,0
"Zm00001d006389",1,1,0,1
"Zm00001d006396",0,1,1,1
"Zm00001d006397",0,1,0,0
"Zm00001d006398",0,0,0,1
"Zm00001d006399",0,0,0,1
"Zm00001d006400",0,1,1,0
"Zm00001d006408",0,0,1,1
"Zm00001d006409",1,0,0,0
"Zm00001d006417",0,0,1,1
"Zm00001d006419",0,0,0,1
"Zm00001d006420",0,0,0,1
"Zm00001d006421",1,0,0,0
"Zm00001d006433",1,1,0,0
"Zm00001d006437",1,1,1,0
"Zm00001d006438",0,1,1,0
"Zm00001d006440",0,0,0,1
"Zm00001d006443",0,0,0,1
"Zm00001d006446",0,0,0,1
"Zm00001d006447",1,1,1,0
"Zm00001d006449",1,1,0,1
"Zm00001d006450",1,0,0,1
"Zm00001d006453",0,0,0,1
"Zm00001d006454",0,1,1,1
"Zm00001d006457",1,0,0,0
"Zm00001d006459",0,1,0,0
"Zm00001d006461",0,0,1,0
"Zm00001d006467",0,0,0,1
"Zm00001d006470",0,0,0,1
"Zm00001d006479",1,0,0,0
"Zm00001d006483",0,0,0,1
"Zm00001d006486",0,0,0,1
"Zm00001d006488",1,0,1,1
"Zm00001d006493",0,0,0,1
"Zm00001d006497",0,0,0,1
"Zm00001d006499",0,1,0,1
"Zm00001d006502",0,0,1,1
"Zm00001d006503",1,0,1,0
"Zm00001d006504",0,0,0,1
"Zm00001d006507",0,0,0,1
"Zm00001d006509",0,1,0,0
"Zm00001d006510",1,1,0,0
"Zm00001d006511",1,0,0,0
"Zm00001d006512",0,0,0,1
"Zm00001d006520",1,1,0,0
"Zm00001d006525",0,0,0,1
"Zm00001d006526",1,0,1,0
"Zm00001d006527",0,0,0,1
"Zm00001d006533",0,0,0,1
"Zm00001d006534",0,1,0,1
"Zm00001d006535",0,0,0,1
"Zm00001d006536",0,1,0,1
"Zm00001d006541",0,0,0,1
"Zm00001d006549",0,0,0,1
"Zm00001d006553",0,0,0,1
"Zm00001d006555",0,0,0,1
"Zm00001d006561",0,1,1,1
"Zm00001d006566",1,0,1,0
"Zm00001d006567",0,1,0,0
"Zm00001d006568",0,0,0,1
"Zm00001d006570",0,0,1,0
"Zm00001d006571",0,0,0,1
"Zm00001d006587",1,0,1,0
"Zm00001d006588",1,1,0,0
"Zm00001d006590",0,0,0,1
"Zm00001d006591",0,0,0,1
"Zm00001d006593",0,0,0,1
"Zm00001d006594",1,0,0,0
"Zm00001d006595",1,0,1,1
"Zm00001d006596",1,0,1,1
"Zm00001d006602",1,0,0,0
"Zm00001d006604",0,0,0,1
"Zm00001d006607",0,0,0,1
"Zm00001d006608",1,0,0,1
"Zm00001d006610",1,1,0,1
"Zm00001d006619",0,0,0,1
"Zm00001d006620",0,1,0,0
"Zm00001d006621",1,0,1,0
"Zm00001d006624",0,1,0,0
"Zm00001d006625",0,1,1,1
"Zm00001d006626",0,0,0,1
"Zm00001d006628",1,0,0,0
"Zm00001d006631",0,1,0,0
"Zm00001d006638",0,0,0,1
"Zm00001d006639",1,0,0,0
"Zm00001d006645",0,0,0,1
"Zm00001d006651",1,0,1,0
"Zm00001d006653",0,0,0,1
"Zm00001d006659",0,0,0,1
"Zm00001d006663",1,0,0,0
"Zm00001d006669",0,0,0,1
"Zm00001d006672",0,0,0,1
"Zm00001d006673",0,0,0,1
"Zm00001d006677",0,0,1,0
"Zm00001d006678",1,1,1,0
"Zm00001d006682",1,0,0,0
"Zm00001d006685",1,0,1,0
"Zm00001d006688",1,1,0,0
"Zm00001d006699",1,1,1,0
"Zm00001d006700",1,0,0,0
"Zm00001d006701",0,1,0,0
"Zm00001d006702",1,0,0,0
"Zm00001d006704",0,0,0,1
"Zm00001d006705",0,0,0,1
"Zm00001d006708",1,1,0,0
"Zm00001d006710",0,0,0,1
"Zm00001d006711",1,1,1,0
"Zm00001d006713",0,0,1,0
"Zm00001d006714",1,0,0,0
"Zm00001d006717",1,0,0,0
"Zm00001d006723",0,0,0,1
"Zm00001d006732",0,0,1,0
"Zm00001d006749",0,0,0,1
"Zm00001d006754",0,0,0,1
"Zm00001d006755",0,1,0,0
"Zm00001d006757",0,0,0,1
"Zm00001d006758",0,0,0,1
"Zm00001d006759",0,1,0,1
"Zm00001d006760",1,0,0,0
"Zm00001d006761",0,0,0,1
"Zm00001d006778",0,0,0,1
"Zm00001d006779",0,1,1,0
"Zm00001d006790",1,0,1,0
"Zm00001d006793",0,1,1,1
"Zm00001d006796",0,0,1,0
"Zm00001d006797",1,0,1,0
"Zm00001d006808",1,0,0,0
"Zm00001d006816",0,0,0,1
"Zm00001d006823",0,0,0,1
"Zm00001d006825",0,0,1,1
"Zm00001d006834",1,1,0,0
"Zm00001d006837",1,0,1,1
"Zm00001d006838",0,0,0,1
"Zm00001d006841",0,1,1,1
"Zm00001d006845",0,0,0,1
"Zm00001d006848",0,0,1,0
"Zm00001d006856",0,0,0,1
"Zm00001d006860",0,0,0,1
"Zm00001d006861",0,0,1,0
"Zm00001d006864",0,0,0,1
"Zm00001d006866",0,1,0,0
"Zm00001d006871",0,1,0,0
"Zm00001d006875",0,1,0,0
"Zm00001d006881",0,1,0,0
"Zm00001d006896",0,1,0,0
"Zm00001d006899",0,1,0,0
"Zm00001d006900",1,1,0,0
"Zm00001d006902",1,0,1,0
"Zm00001d006903",1,0,0,0
"Zm00001d006906",0,1,0,0
"Zm00001d006907",0,0,0,1
"Zm00001d006914",1,0,1,1
"Zm00001d006917",1,0,0,0
"Zm00001d006924",0,1,0,0
"Zm00001d006938",0,0,0,1
"Zm00001d006943",1,1,1,1
"Zm00001d006944",0,1,0,1
"Zm00001d006947",0,1,0,0
"Zm00001d006948",1,1,1,0
"Zm00001d007031",0,0,0,1
"Zm00001d007032",0,1,0,0
"Zm00001d007042",1,0,0,0
"Zm00001d007043",0,0,0,1
"Zm00001d007044",1,0,0,0
"Zm00001d007054",1,0,1,0
"Zm00001d007057",0,0,0,1
"Zm00001d007059",1,0,0,0
"Zm00001d007064",0,0,0,1
"Zm00001d007069",1,0,1,0
"Zm00001d007072",0,1,0,0
"Zm00001d007075",0,1,1,0
"Zm00001d007079",0,0,0,1
"Zm00001d007081",1,0,1,1
"Zm00001d007083",0,1,1,0
"Zm00001d007089",1,0,0,0
"Zm00001d007090",1,1,0,0
"Zm00001d007092",0,1,0,1
"Zm00001d007093",0,0,0,1
"Zm00001d007095",0,0,0,1
"Zm00001d007108",1,0,0,1
"Zm00001d007116",1,1,0,1
"Zm00001d007121",0,1,0,0
"Zm00001d007123",1,0,0,0
"Zm00001d007124",0,0,0,1
"Zm00001d007133",0,0,0,1
"Zm00001d007139",0,0,0,1
"Zm00001d007145",1,1,0,0
"Zm00001d007146",0,1,0,0
"Zm00001d007152",0,0,0,1
"Zm00001d007153",1,1,0,0
"Zm00001d007157",0,1,0,0
"Zm00001d007162",0,0,1,0
"Zm00001d007164",0,0,0,1
"Zm00001d007169",1,0,0,1
"Zm00001d007174",0,1,1,0
"Zm00001d007175",0,0,1,0
"Zm00001d007180",0,0,0,1
"Zm00001d007181",0,1,1,1
"Zm00001d007185",0,1,0,0
"Zm00001d007186",0,1,0,0
"Zm00001d007187",0,0,0,1
"Zm00001d007188",0,0,0,1
"Zm00001d007189",0,0,0,1
"Zm00001d007192",0,1,0,0
"Zm00001d007200",0,1,1,0
"Zm00001d007201",1,0,0,0
"Zm00001d007202",0,1,0,0
"Zm00001d007205",0,0,0,1
"Zm00001d007226",0,0,1,1
"Zm00001d007229",0,1,0,0
"Zm00001d007232",0,0,0,1
"Zm00001d007234",1,0,0,0
"Zm00001d007240",0,1,0,0
"Zm00001d007251",0,0,0,1
"Zm00001d007255",1,1,0,0
"Zm00001d007256",1,0,1,1
"Zm00001d007257",0,0,0,1
"Zm00001d007264",1,0,1,0
"Zm00001d007270",1,0,0,0
"Zm00001d007274",1,0,1,0
"Zm00001d007279",0,1,0,0
"Zm00001d007285",0,1,0,1
"Zm00001d007290",0,0,1,0
"Zm00001d007295",0,1,1,0
"Zm00001d007299",0,0,0,1
"Zm00001d007301",0,0,1,0
"Zm00001d007302",1,0,1,1
"Zm00001d007307",0,0,1,1
"Zm00001d007311",0,0,0,1
"Zm00001d007312",0,1,1,0
"Zm00001d007318",0,0,0,1
"Zm00001d007319",1,1,1,1
"Zm00001d007320",1,0,1,1
"Zm00001d007327",0,0,0,1
"Zm00001d007328",1,0,0,1
"Zm00001d007339",0,1,0,0
"Zm00001d007341",0,1,1,0
"Zm00001d007345",1,0,1,0
"Zm00001d007350",0,1,1,0
"Zm00001d007357",0,0,0,1
"Zm00001d007368",0,0,0,1
"Zm00001d007379",0,1,1,0
"Zm00001d007382",0,1,0,0
"Zm00001d007397",0,1,0,0
"Zm00001d007400",0,0,0,1
"Zm00001d007411",0,0,0,1
"Zm00001d007422",0,1,0,0
"Zm00001d007434",0,1,0,1
"Zm00001d007446",1,1,0,0
"Zm00001d007455",1,0,0,0
"Zm00001d007456",0,1,1,0
"Zm00001d007457",0,1,1,1
"Zm00001d007462",1,0,1,1
"Zm00001d007470",1,0,1,0
"Zm00001d007475",0,0,0,1
"Zm00001d007477",1,0,1,0
"Zm00001d007478",0,0,0,1
"Zm00001d007485",1,0,0,0
"Zm00001d007486",0,0,0,1
"Zm00001d007489",0,1,1,0
"Zm00001d007500",0,0,0,1
"Zm00001d007501",1,0,1,0
"Zm00001d007503",1,0,1,0
"Zm00001d007514",0,1,0,0
"Zm00001d007517",0,1,0,1
"Zm00001d007522",1,1,0,0
"Zm00001d007549",0,0,0,1
"Zm00001d007567",1,0,1,0
"Zm00001d007577",0,0,0,1
"Zm00001d007594",0,0,0,1
"Zm00001d007595",1,1,1,0
"Zm00001d007596",0,0,0,1
"Zm00001d007600",0,0,0,1
"Zm00001d007603",0,0,0,1
"Zm00001d007604",0,0,0,1
"Zm00001d007606",0,0,1,1
"Zm00001d007609",0,0,0,1
"Zm00001d007616",0,1,1,1
"Zm00001d007618",0,1,1,1
"Zm00001d007620",0,1,1,1
"Zm00001d007623",0,1,1,1
"Zm00001d007633",1,0,0,0
"Zm00001d007635",1,0,0,0
"Zm00001d007637",1,0,1,1
"Zm00001d007639",0,1,0,0
"Zm00001d007640",0,1,1,1
"Zm00001d007656",1,0,1,1
"Zm00001d007675",1,1,1,0
"Zm00001d007678",0,0,0,1
"Zm00001d007686",0,0,0,1
"Zm00001d007692",1,1,0,0
"Zm00001d007697",0,0,0,1
"Zm00001d007707",1,1,0,1
"Zm00001d007708",1,1,1,0
"Zm00001d007712",0,0,0,1
"Zm00001d007713",0,0,0,1
"Zm00001d007714",0,0,0,1
"Zm00001d007715",0,1,0,1
"Zm00001d007718",0,0,1,0
"Zm00001d007745",0,0,0,1
"Zm00001d007750",0,0,0,1
"Zm00001d007752",1,0,1,1
"Zm00001d007753",0,0,0,1
"Zm00001d007758",0,1,0,0
"Zm00001d007760",0,0,1,0
"Zm00001d007764",0,1,1,0
"Zm00001d007765",0,0,0,1
"Zm00001d007768",0,0,0,1
"Zm00001d007770",0,1,0,0
"Zm00001d007773",1,0,0,1
"Zm00001d007774",0,1,0,0
"Zm00001d007782",0,1,1,0
"Zm00001d007783",1,0,0,0
"Zm00001d007790",0,0,0,1
"Zm00001d007793",0,0,0,1
"Zm00001d007799",0,1,1,0
"Zm00001d007807",1,0,0,0
"Zm00001d007810",0,0,0,1
"Zm00001d007815",0,1,0,0
"Zm00001d007819",1,1,0,0
"Zm00001d007821",0,0,0,1
"Zm00001d007824",0,1,0,0
"Zm00001d007825",0,1,1,1
"Zm00001d007827",0,0,0,1
"Zm00001d007830",0,0,0,1
"Zm00001d007831",0,0,0,1
"Zm00001d007837",0,0,0,1
"Zm00001d007838",0,1,0,1
"Zm00001d007839",1,0,1,0
"Zm00001d007843",0,0,1,0
"Zm00001d007845",0,0,1,0
"Zm00001d007849",0,0,0,1
"Zm00001d007853",1,1,1,1
"Zm00001d007858",1,1,1,0
"Zm00001d007865",0,1,1,0
"Zm00001d007876",0,0,0,1
"Zm00001d007877",0,0,0,1
"Zm00001d007881",0,0,0,1
"Zm00001d007883",0,0,1,0
"Zm00001d007886",0,0,0,1
"Zm00001d007888",1,0,0,0
"Zm00001d007889",0,0,0,1
"Zm00001d007901",1,1,1,0
"Zm00001d007904",0,0,0,1
"Zm00001d007908",0,0,1,0
"Zm00001d007910",0,0,0,1
"Zm00001d007912",0,0,0,1
"Zm00001d007915",1,0,1,0
"Zm00001d007918",1,0,1,0
"Zm00001d007919",0,1,0,0
"Zm00001d007921",1,0,0,0
"Zm00001d007924",0,0,0,1
"Zm00001d007925",0,0,0,1
"Zm00001d007927",0,1,0,0
"Zm00001d007930",1,0,0,0
"Zm00001d007942",0,1,0,0
"Zm00001d007943",0,0,0,1
"Zm00001d007947",1,1,1,0
"Zm00001d007951",0,0,0,1
"Zm00001d007956",0,0,1,1
"Zm00001d007960",0,1,0,1
"Zm00001d007965",0,0,0,1
"Zm00001d007966",1,0,0,0
"Zm00001d007968",0,0,1,0
"Zm00001d007972",0,1,0,0
"Zm00001d007975",0,1,1,0
"Zm00001d007978",0,0,0,1
"Zm00001d008171",1,1,0,0
"Zm00001d008177",1,0,0,1
"Zm00001d008181",0,0,0,1
"Zm00001d008185",0,0,0,1
"Zm00001d008190",0,0,0,1
"Zm00001d008199",0,0,0,1
"Zm00001d008200",0,0,0,1
"Zm00001d008201",0,1,1,0
"Zm00001d008205",0,0,0,1
